DL=1,rep=1,0.045454545454545456
DL=1,rep=2,0.045454545454545456
DL=1,rep=3,0.09090909090909091
DL=1,rep=4,0.09090909090909091
DL=1,rep=5,0.13636363636363635
DL=1,rep=6,0.045454545454545456
DL=1,rep=7,0.09090909090909091
DL=1,rep=8,0.18181818181818182
DL=1,rep=9,0.045454545454545456
DL=1,rep=10,0.0
DL=1,rep=11,0.18181818181818182
DL=1,rep=12,0.22727272727272727
DL=1,rep=13,0.045454545454545456
DL=1,rep=14,0.13636363636363635
DL=1,rep=15,0.045454545454545456
DL=1,rep=16,0.045454545454545456
DL=1,rep=17,0.18181818181818182
DL=1,rep=18,0.045454545454545456
DL=1,rep=19,0.09090909090909091
DL=1,rep=20,0.18181818181818182
DL=1,rep=21,0.045454545454545456
DL=1,rep=22,0.09090909090909091
DL=1,rep=23,0.0
DL=1,rep=24,0.0
DL=1,rep=25,0.09090909090909091
DL=1,rep=26,0.045454545454545456
DL=1,rep=27,0.045454545454545456
DL=1,rep=28,0.09090909090909091
DL=1,rep=29,0.09090909090909091
DL=1,rep=30,0.045454545454545456
DL=1,rep=31,0.18181818181818182
DL=1,rep=32,0.045454545454545456
DL=1,rep=33,0.09090909090909091
DL=1,rep=34,0.09090909090909091
DL=1,rep=35,0.13636363636363635
DL=1,rep=36,0.3181818181818182
DL=1,rep=37,0.13636363636363635
DL=1,rep=38,0.18181818181818182
DL=1,rep=39,0.0
DL=1,rep=40,0.09090909090909091
DL=1,rep=41,0.3181818181818182
DL=1,rep=42,0.045454545454545456
DL=1,rep=43,0.045454545454545456
DL=1,rep=44,0.0
DL=1,rep=45,0.09090909090909091
DL=1,rep=46,0.045454545454545456
DL=1,rep=47,0.0
DL=1,rep=48,0.18181818181818182
DL=1,rep=49,0.045454545454545456
DL=1,rep=50,0.09090909090909091
DL=1,rep=51,0.0
DL=1,rep=52,0.045454545454545456
DL=1,rep=53,0.18181818181818182
DL=1,rep=54,0.045454545454545456
DL=1,rep=55,0.09090909090909091
DL=1,rep=56,0.22727272727272727
DL=1,rep=57,0.045454545454545456
DL=1,rep=58,0.045454545454545456
DL=1,rep=59,0.045454545454545456
DL=1,rep=60,0.13636363636363635
DL=1,rep=61,0.045454545454545456
DL=1,rep=62,0.09090909090909091
DL=1,rep=63,0.2727272727272727
DL=1,rep=64,0.09090909090909091
DL=1,rep=65,0.045454545454545456
DL=1,rep=66,0.13636363636363635
DL=1,rep=67,0.045454545454545456
DL=1,rep=68,0.13636363636363635
DL=1,rep=69,0.22727272727272727
DL=1,rep=70,0.13636363636363635
DL=1,rep=71,0.045454545454545456
DL=1,rep=72,0.09090909090909091
DL=1,rep=73,0.13636363636363635
DL=1,rep=74,0.09090909090909091
DL=1,rep=75,0.045454545454545456
DL=1,rep=76,0.09090909090909091
DL=1,rep=77,0.09090909090909091
DL=1,rep=78,0.045454545454545456
DL=1,rep=79,0.09090909090909091
DL=1,rep=80,0.13636363636363635
DL=1,rep=81,0.045454545454545456
DL=1,rep=82,0.045454545454545456
DL=1,rep=83,0.13636363636363635
DL=1,rep=84,0.045454545454545456
DL=1,rep=85,0.13636363636363635
DL=1,rep=86,0.09090909090909091
DL=1,rep=87,0.13636363636363635
DL=1,rep=88,0.045454545454545456
DL=1,rep=89,0.045454545454545456
DL=1,rep=90,0.3181818181818182
DL=1,rep=91,0.0
DL=1,rep=92,0.13636363636363635
DL=1,rep=93,0.13636363636363635
DL=1,rep=94,0.3181818181818182
DL=1,rep=95,0.09090909090909091
DL=1,rep=96,0.13636363636363635
DL=1,rep=97,0.18181818181818182
DL=1,rep=98,0.045454545454545456
DL=1,rep=99,0.09090909090909091
DL=1,rep=100,0.045454545454545456
DL=0,rep=1,0.045454545454545456
DL=0,rep=2,0.045454545454545456
DL=0,rep=3,0.045454545454545456
DL=0,rep=4,0.045454545454545456
DL=0,rep=5,0.09090909090909091
DL=0,rep=6,0.09090909090909091
DL=0,rep=7,0.0
DL=0,rep=8,0.09090909090909091
DL=0,rep=9,0.045454545454545456
DL=0,rep=10,0.045454545454545456
DL=0,rep=11,0.09090909090909091
DL=0,rep=12,0.18181818181818182
DL=0,rep=13,0.045454545454545456
DL=0,rep=14,0.13636363636363635
DL=0,rep=15,0.0
DL=0,rep=16,0.0
DL=0,rep=17,0.13636363636363635
DL=0,rep=18,0.045454545454545456
DL=0,rep=19,0.09090909090909091
DL=0,rep=20,0.18181818181818182
DL=0,rep=21,0.045454545454545456
DL=0,rep=22,0.045454545454545456
DL=0,rep=23,0.0
DL=0,rep=24,0.0
DL=0,rep=25,0.09090909090909091
DL=0,rep=26,0.045454545454545456
DL=0,rep=27,0.045454545454545456
DL=0,rep=28,0.13636363636363635
DL=0,rep=29,0.13636363636363635
DL=0,rep=30,0.045454545454545456
DL=0,rep=31,0.045454545454545456
DL=0,rep=32,0.0
DL=0,rep=33,0.0
DL=0,rep=34,0.0
DL=0,rep=35,0.09090909090909091
DL=0,rep=36,0.22727272727272727
DL=0,rep=37,0.13636363636363635
DL=0,rep=38,0.09090909090909091
DL=0,rep=39,0.0
DL=0,rep=40,0.09090909090909091
DL=0,rep=41,0.09090909090909091
DL=0,rep=42,0.09090909090909091
DL=0,rep=43,0.045454545454545456
DL=0,rep=44,0.0
DL=0,rep=45,0.045454545454545456
DL=0,rep=46,0.045454545454545456
DL=0,rep=47,0.0
DL=0,rep=48,0.09090909090909091
DL=0,rep=49,0.09090909090909091
DL=0,rep=50,0.045454545454545456
DL=0,rep=51,0.0
DL=0,rep=52,0.0
DL=0,rep=53,0.045454545454545456
DL=0,rep=54,0.0
DL=0,rep=55,0.045454545454545456
DL=0,rep=56,0.13636363636363635
DL=0,rep=57,0.09090909090909091
DL=0,rep=58,0.0
DL=0,rep=59,0.045454545454545456
DL=0,rep=60,0.13636363636363635
DL=0,rep=61,0.09090909090909091
DL=0,rep=62,0.045454545454545456
DL=0,rep=63,0.09090909090909091
DL=0,rep=64,0.045454545454545456
DL=0,rep=65,0.045454545454545456
DL=0,rep=66,0.09090909090909091
DL=0,rep=67,0.0
DL=0,rep=68,0.09090909090909091
DL=0,rep=69,0.09090909090909091
DL=0,rep=70,0.0
DL=0,rep=71,0.0
DL=0,rep=72,0.045454545454545456
DL=0,rep=73,0.045454545454545456
DL=0,rep=74,0.045454545454545456
DL=0,rep=75,0.045454545454545456
DL=0,rep=76,0.0
DL=0,rep=77,0.09090909090909091
DL=0,rep=78,0.0
DL=0,rep=79,0.045454545454545456
DL=0,rep=80,0.13636363636363635
DL=0,rep=81,0.13636363636363635
DL=0,rep=82,0.18181818181818182
DL=0,rep=83,0.045454545454545456
DL=0,rep=84,0.09090909090909091
DL=0,rep=85,0.045454545454545456
DL=0,rep=86,0.09090909090909091
DL=0,rep=87,0.0
DL=0,rep=88,0.045454545454545456
DL=0,rep=89,0.0
DL=0,rep=90,0.09090909090909091
DL=0,rep=91,0.045454545454545456
DL=0,rep=92,0.0
DL=0,rep=93,0.09090909090909091
DL=0,rep=94,0.13636363636363635
DL=0,rep=95,0.045454545454545456
DL=0,rep=96,0.18181818181818182
DL=0,rep=97,0.13636363636363635
DL=0,rep=98,0.045454545454545456
DL=0,rep=99,0.045454545454545456
DL=0,rep=100,0.09090909090909091
DL=0.5,rep=1,0.09090909090909091
DL=0.5,rep=2,0.045454545454545456
DL=0.5,rep=3,0.045454545454545456
DL=0.5,rep=4,0.0
DL=0.5,rep=5,0.18181818181818182
DL=0.5,rep=6,0.045454545454545456
DL=0.5,rep=7,0.045454545454545456
DL=0.5,rep=8,0.09090909090909091
DL=0.5,rep=9,0.045454545454545456
DL=0.5,rep=10,0.045454545454545456
DL=0.5,rep=11,0.22727272727272727
DL=0.5,rep=12,0.18181818181818182
DL=0.5,rep=13,0.09090909090909091
DL=0.5,rep=14,0.045454545454545456
DL=0.5,rep=15,0.0
DL=0.5,rep=16,0.0
DL=0.5,rep=17,0.13636363636363635
DL=0.5,rep=18,0.09090909090909091
DL=0.5,rep=19,0.13636363636363635
DL=0.5,rep=20,0.09090909090909091
DL=0.5,rep=21,0.0
DL=0.5,rep=22,0.09090909090909091
DL=0.5,rep=23,0.045454545454545456
DL=0.5,rep=24,0.09090909090909091
DL=0.5,rep=25,0.13636363636363635
DL=0.5,rep=26,0.045454545454545456
DL=0.5,rep=27,0.13636363636363635
DL=0.5,rep=28,0.18181818181818182
DL=0.5,rep=29,0.09090909090909091
DL=0.5,rep=30,0.045454545454545456
DL=0.5,rep=31,0.045454545454545456
DL=0.5,rep=32,0.0
DL=0.5,rep=33,0.045454545454545456
DL=0.5,rep=34,0.045454545454545456
DL=0.5,rep=35,0.22727272727272727
DL=0.5,rep=36,0.18181818181818182
DL=0.5,rep=37,0.13636363636363635
DL=0.5,rep=38,0.13636363636363635
DL=0.5,rep=39,0.045454545454545456
DL=0.5,rep=40,0.045454545454545456
DL=0.5,rep=41,0.09090909090909091
DL=0.5,rep=42,0.22727272727272727
DL=0.5,rep=43,0.045454545454545456
DL=0.5,rep=44,0.0
DL=0.5,rep=45,0.13636363636363635
DL=0.5,rep=46,0.0
DL=0.5,rep=47,0.045454545454545456
DL=0.5,rep=48,0.22727272727272727
DL=0.5,rep=49,0.045454545454545456
DL=0.5,rep=50,0.045454545454545456
DL=0.5,rep=51,0.0
DL=0.5,rep=52,0.0
DL=0.5,rep=53,0.09090909090909091
DL=0.5,rep=54,0.045454545454545456
DL=0.5,rep=55,0.18181818181818182
DL=0.5,rep=56,0.18181818181818182
DL=0.5,rep=57,0.045454545454545456
DL=0.5,rep=58,0.045454545454545456
DL=0.5,rep=59,0.0
DL=0.5,rep=60,0.045454545454545456
DL=0.5,rep=61,0.045454545454545456
DL=0.5,rep=62,0.045454545454545456
DL=0.5,rep=63,0.22727272727272727
DL=0.5,rep=64,0.13636363636363635
DL=0.5,rep=65,0.045454545454545456
DL=0.5,rep=66,0.09090909090909091
DL=0.5,rep=67,0.045454545454545456
DL=0.5,rep=68,0.045454545454545456
DL=0.5,rep=69,0.18181818181818182
DL=0.5,rep=70,0.045454545454545456
DL=0.5,rep=71,0.0
DL=0.5,rep=72,0.09090909090909091
DL=0.5,rep=73,0.09090909090909091
DL=0.5,rep=74,0.045454545454545456
DL=0.5,rep=75,0.045454545454545456
DL=0.5,rep=76,0.045454545454545456
DL=0.5,rep=77,0.09090909090909091
DL=0.5,rep=78,0.0
DL=0.5,rep=79,0.09090909090909091
DL=0.5,rep=80,0.13636363636363635
DL=0.5,rep=81,0.045454545454545456
DL=0.5,rep=82,0.2727272727272727
DL=0.5,rep=83,0.18181818181818182
DL=0.5,rep=84,0.0
DL=0.5,rep=85,0.045454545454545456
DL=0.5,rep=86,0.13636363636363635
DL=0.5,rep=87,0.09090909090909091
DL=0.5,rep=88,0.045454545454545456
DL=0.5,rep=89,0.045454545454545456
DL=0.5,rep=90,0.22727272727272727
DL=0.5,rep=91,0.0
DL=0.5,rep=92,0.09090909090909091
DL=0.5,rep=93,0.09090909090909091
DL=0.5,rep=94,0.13636363636363635
DL=0.5,rep=95,0.0
DL=0.5,rep=96,0.09090909090909091
DL=0.5,rep=97,0.09090909090909091
DL=0.5,rep=98,0.045454545454545456
DL=0.5,rep=99,0.045454545454545456
DL=0.5,rep=100,0.18181818181818182
DL=5,rep=1,0.18181818181818182
DL=5,rep=2,0.0
DL=5,rep=3,0.18181818181818182
DL=5,rep=4,0.045454545454545456
DL=5,rep=5,0.09090909090909091
DL=5,rep=6,0.09090909090909091
DL=5,rep=7,0.045454545454545456
DL=5,rep=8,0.22727272727272727
DL=5,rep=9,0.13636363636363635
DL=5,rep=10,0.045454545454545456
DL=5,rep=11,0.22727272727272727
DL=5,rep=12,0.18181818181818182
